Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103259.691 1409999579691	1.259562	-2.540810	-102.457596	-0.171319	0.444964	0.129700	0.000000	0.000000	65.060349	0.000000	0.000000	0.000000	0.000000
060914-103259.711 1409999579711	1.259562	-2.540810	-102.457596	-0.171319	0.444964	0.129700	0.000000	0.000000	65.060349	0.000000	0.000000	0.000000	0.000000
060914-103259.731 1409999579731	1.257766	-2.532606	-102.476799	-0.103004	0.256449	-0.729561	0.000000	0.000000	64.973450	0.000000	0.000000	0.000000	0.000000
060914-103259.751 1409999579751	1.257766	-2.532606	-102.476799	-0.103004	0.256449	-0.729561	0.000000	0.000000	64.973450	0.000000	0.000000	0.000000	0.000000
060914-103259.771 1409999579771	1.261551	-2.527200	-102.498802	0.132278	0.186026	-0.594616	0.000000	0.000000	64.973450	0.000000	0.000000	0.000000	0.000000
060914-103259.791 1409999579791	1.261551	-2.527200	-102.498802	0.132278	0.186026	-0.594616	0.000000	0.000000	64.942932	0.000000	0.000000	0.000000	0.000000
060914-103259.811 1409999579811	1.263652	-2.520974	-102.524994	0.062086	0.117749	-0.983238	0.000000	0.000000	64.942932	0.000000	0.000000	0.000000	0.000000
060914-103259.831 1409999579831	1.263652	-2.520974	-102.524994	0.062086	0.117749	-0.983238	0.000000	0.000000	64.851692	0.000000	0.000000	0.000000	0.000000
060914-103259.851 1409999579851	1.264676	-2.512261	-102.550003	0.162780	0.282779	-0.776768	0.000000	0.000000	64.851692	0.000000	0.000000	0.000000	0.000000
060914-103259.871 1409999579871	1.264676	-2.512261	-102.550003	0.162780	0.282779	-0.776768	0.000000	0.000000	64.851692	0.000000	0.000000	0.000000	0.000000
060914-103259.891 1409999579891	1.266864	-2.507993	-102.605408	0.184700	0.052527	-2.112389	0.000000	0.000000	64.766754	0.000000	0.000000	0.000000	0.000000
060914-103259.911 1409999579911	1.266864	-2.507993	-102.605408	0.184700	0.052527	-2.112389	0.000000	0.000000	64.766754	0.000000	0.000000	0.000000	0.000000
060914-103259.931 1409999579931	1.269999	-2.495535	-102.648422	-0.089176	0.302151	-1.307487	0.000000	0.000000	64.572411	0.000000	0.000000	0.000000	0.000000
060914-103259.951 1409999579951	1.269999	-2.495535	-102.648422	-0.089176	0.302151	-1.307487	0.000000	0.000000	64.572411	0.000000	0.000000	0.000000	0.000000
060914-103259.971 1409999579971	1.268755	-2.491823	-102.683365	0.010073	0.034079	-1.078129	0.000000	0.000000	64.572411	0.000000	0.000000	0.000000	0.000000
060914-103259.991 1409999579991	1.268755	-2.491823	-102.683365	0.010073	0.034079	-1.078129	0.000000	0.000000	64.525459	0.000000	0.000000	0.000000	0.000000
060914-103300.011 1409999580011	1.271587	-2.487361	-102.733192	0.219583	-0.144973	-2.103329	0.000000	0.000000	64.525459	0.000000	0.000000	0.000000	0.000000
060914-103300.031 1409999580031	1.271587	-2.487361	-102.733192	0.219583	-0.144973	-2.103329	0.000000	0.000000	64.323280	0.000000	0.000000	0.000000	0.000000
060914-103300.051 1409999580051	1.268078	-2.480809	-102.775200	-0.194691	0.174209	-1.199722	0.000000	0.000000	64.323280	0.000000	0.000000	0.000000	0.000000
060914-103300.071 1409999580071	1.268078	-2.480809	-102.775200	-0.194691	0.174209	-1.199722	0.000000	0.000000	64.323280	0.000000	0.000000	0.000000	0.000000
060914-103300.091 1409999580091	1.270557	-2.477942	-102.815697	0.100054	0.054792	-1.329899	0.000000	0.000000	64.331085	0.000000	0.000000	0.000000	0.000000
060914-103300.111 1409999580111	1.270557	-2.477942	-102.815697	0.100054	0.054792	-1.329899	0.000000	0.000000	64.331085	0.000000	0.000000	0.000000	0.000000
060914-103300.131 1409999580131	1.268161	-2.469209	-102.846710	-0.091717	0.206426	-1.080990	0.000000	0.000000	64.198479	0.000000	0.000000	0.000000	0.000000
060914-103300.151 1409999580151	1.268161	-2.469209	-102.846710	-0.091717	0.206426	-1.080990	0.000000	0.000000	64.198479	0.000000	0.000000	0.000000	0.000000
060914-103300.171 1409999580171	1.262956	-2.466200	-102.871178	-0.112861	0.104621	-0.674248	0.000000	0.000000	64.198479	0.000000	0.000000	0.000000	0.000000
060914-103300.191 1409999580191	1.262956	-2.466200	-102.871178	-0.112861	0.104621	-0.674248	0.000000	0.000000	64.190224	0.000000	0.000000	0.000000	0.000000
060914-103300.211 1409999580211	1.263498	-2.458398	-102.902840	-0.143066	0.510484	-0.764370	0.000000	0.000000	64.190224	0.000000	0.000000	0.000000	0.000000
060914-103300.231 1409999580231	1.263498	-2.458398	-102.902840	-0.143066	0.510484	-0.764370	0.000000	0.000000	64.117882	0.000000	0.000000	0.000000	0.000000
060914-103300.251 1409999580251	1.263752	-2.453262	-102.928505	-0.151336	0.137702	-0.649929	0.000000	0.000000	64.117882	0.000000	0.000000	0.000000	0.000000
060914-103300.271 1409999580271	1.263752	-2.453262	-102.928505	-0.151336	0.137702	-0.649929	0.000000	0.000000	64.117882	0.000000	0.000000	0.000000	0.000000
060914-103300.291 1409999580291	1.263328	-2.446243	-102.962883	0.206426	0.323415	-1.106262	0.000000	0.000000	64.040146	0.000000	0.000000	0.000000	0.000000
060914-103300.311 1409999580311	1.263328	-2.446243	-102.962883	0.206426	0.323415	-1.106262	0.000000	0.000000	64.040146	0.000000	0.000000	0.000000	0.000000
